, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0564,0.0896,0.0372,0.0388,0.0373,0.0377,0.0368,0.0440,0.0377,0.0427,0.0363,0.0410,OD600:600
B,0.0383,0.9653,0.9458,0.9730,0.7772,0.6617,0.6625,1.0033,0.9920,0.9950,0.0386,0.0373,OD600:600
C,0.0392,0.7389,0.7435,0.7959,0.5622,0.5638,0.5649,0.7505,0.7519,0.7374,0.0378,0.0382,OD600:600
D,0.0367,0.3912,0.3856,0.4217,0.3400,0.3233,0.3415,0.3888,0.3952,0.3838,0.0372,0.0372,OD600:600
E,0.0386,0.2139,0.2147,0.2158,0.1831,0.1843,0.1846,0.2122,0.2152,0.2143,0.0375,0.0380,OD600:600
F,0.0383,0.1416,0.1430,0.1511,0.1173,0.1213,0.1185,0.1361,0.1431,0.1416,0.0385,0.0381,OD600:600
G,0.0387,0.0749,0.0699,0.0708,0.0575,0.0525,0.0536,0.0635,0.0639,0.0652,0.0377,0.0367,OD600:600
H,0.0376,0.0697,0.0664,0.0380,0.0366,0.0370,0.0358,0.0369,0.0360,0.0372,0.0374,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,3600,0000,4000,0000,5000,0000,0000,3000,5000,7000,0000,479,520
B,2500,3209,3203,3165,3000,7000,8000,2443,2384,2448,0000,4000,479,520
C,2100,2423,2449,2512,0000,1300,0000,1865,1883,1844,0000,1500,479,520
D,1000,1184,1190,1233,0000,0000,1000,8910,9000,9140,0000,0000,479,520
E,1000,6470,6300,6240,1200,0000,1000,4690,4710,4460,2000,0000,479,520
F,7000,4210,4150,4480,9000,1200,1000,3070,3210,3160,1000,0000,479,520
G,0000,1600,1220,1470,1000,0000,0000,9700,9700,9200,1100,6000,479,520
H,1400,1090,1210,1400,1000,1300,0000,5000,1000,2000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,0000,0000,4000,2000,0000,3300,5000,3100,1000,1700,1600,579,616
B,1300,2500,4400,4100,7615,8515,7938,4480,4502,4419,7000,1500,579,616
C,7000,4000,0000,2800,12163,11893,11497,4470,4321,4316,1400,2800,579,616
D,7000,0000,2600,2400,10526,10355,10986,3086,3357,3299,2000,1000,579,616
E,2100,1600,2500,0000,6228,6535,6194,1883,1824,1881,3000,2300,579,616
F,2000,4000,0000,1600,3543,3814,3720,9560,9700,1096,2400,3800,579,616
G,1800,2700,4300,0000,9020,7480,7100,2290,1950,2090,1200,5000,579,616
H,2600,1700,1300,7000,9000,2400,0000,1900,1300,7000,1000,1100,579,616
