exp_time,od_measured,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,reactor,raw_FP1_emit1,raw_FP1_emit2,raw_FP2_emit1,raw_FP2_emit2,raw_FP3_emit1,raw_FP3_emit2,od_calibrated
0.3837555555555555,12174.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1996887908647036
0.40044166666666664,12164.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19994636441624092
0.41713055555555556,12164.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1999456898759866
0.4338194444444444,12196.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19910023253548026
0.45050833333333334,12204.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19887088641317074
0.46719722222222226,12178.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19957085998534074
0.4838777777777778,12154.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20023654525783163
0.5005611111111111,12109.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.2014554034268663
0.5172388888888889,12068.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20254891599514124
0.5339194444444444,12014.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20402969716428165
0.5506055555555556,11968.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.205296343293639
0.5672833333333334,11910.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20688603914418202
0.5839583333333334,11846.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20866075248033145
0.6006472222222221,11757.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.21113115246599667
0.6173305555555556,11719.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.21217830957835293
0.6340194444444444,11706.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.2125488996764897
0.6507083333333334,11695.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.21286237129495023
0.6673916666666667,11722.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.21211670189149778
0.6840833333333333,11744.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.21148588892075626
0.7007777777777778,11777.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.21055865733147305
0.7174555555555556,11807.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20973896128904324
0.7341388888888889,11876.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20782988463400054
0.750825,11954.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20567914561031175
0.7675027777777779,12026.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.2037143096634293
0.7841805555555557,12066.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20262371469478602
0.8008666666666666,12107.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.2014892876412686
0.8175444444444444,12155.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.20018861399086818
0.834225,12188.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1993129075818585
0.8509083333333333,12216.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1985503395004624
0.8675916666666666,12259.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1973957429823976
0.8842805555555555,12306.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19614716267561327
0.9009694444444444,12303.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19623252138748049
0.9176583333333334,12287.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19665297010580352
0.9343472222222222,12288.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1966155750695795
0.9510305555555555,12288.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19662759443803335
0.9677111111111112,12301.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19628454773969928
0.9843972222222223,12314.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1959465237634559
1.0010861111111111,12325.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1956534515048678
1.017763888888889,12347.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19505413477851574
1.0344527777777779,12355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1948561551727943
1.0511388888888888,12357.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1947930659632875
1.0678166666666666,12374.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19432790850515946
1.0844972222222222,12426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19297533763609254
1.1011861111111112,12441.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19256880412366817
1.1178722222222222,12461.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19205080798283358
1.1345583333333333,12479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19157833915071576
1.151247222222222,12482.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19148234925182095
1.167936111111111,12482.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19148169188354647
1.1846222222222225,12497.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19110260976071425
1.2013055555555556,12486.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1913706155532764
1.2179833333333332,12467.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.191880956766028
1.2346638888888888,12456.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19215816240924033
1.2513416666666666,12392.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1938700309414938
1.2680222222222222,12362.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19464501996969608
1.2847055555555553,12329.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19554561350354094
1.301386111111111,12310.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1960438283174839
1.318063888888889,12288.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1966195814768268
1.3347416666666665,12277.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1969228748919818
1.3514222222222223,12254.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19754168707213848
1.3681055555555557,12263.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19729870600217891
1.3847833333333335,12280.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1968386728481888
1.4014694444444444,12288.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19661490733979248
1.4181583333333334,12336.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19534534185672126
1.4348444444444444,12374.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19434117062782397
1.4515277777777778,12422.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19305855428399843
1.4682083333333333,12444.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19247977715518427
1.4848861111111114,12478.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1915882027170337
1.5015666666666667,12513.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19066822227770075
1.5182444444444445,12512.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19069248557061647
1.5349222222222223,12501.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.190977877784551
1.551611111111111,12502.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1909581875942541
1.5683027777777778,12509.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.19076922184265177
1.584988888888889,12524.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1903844094080216
1.6016777777777778,12539.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1899791072435728
1.6183666666666667,12571.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1891445448329283
1.6350583333333333,12625.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18774032421797981
1.6517444444444442,12663.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1867630056129017
1.668436111111111,12709.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18557933040245045
1.6851194444444446,12761.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1842268966344749
1.7017944444444446,12814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18288321442026767
1.7184750000000002,12849.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18197961597076961
1.7351611111111112,12870.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18144489665872676
1.7518444444444445,12885.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18104474646596014
1.7685222222222223,12892.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18088049482332247
1.7852027777777775,12882.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18114537527744767
1.8018888888888889,12853.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18186085601462398
1.8185777777777778,12836.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18231761458452267
1.8352666666666666,12808.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18303565797080346
1.8519555555555556,12803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1831650984034443
1.8686444444444446,12816.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1828281471854405
1.885333333333333,12822.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18266364083296427
1.9020194444444445,12850.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1819604582325045
1.9187,12871.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18140281970980832
1.9353888888888886,12870.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18142959532592062
1.9520694444444444,12833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18239689337399723
1.96875,12796.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18333049758217212
1.985438888888889,12773.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18393060865396205
2.002125,12738.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18483251545493928
2.0188166666666665,12715.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18542247441287385
2.035513888888889,12662.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18679216622206152
2.052205555555555,12650.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18709169840633288
2.0688944444444446,12660.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1868265142623411
2.0855833333333336,12665.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18669821353306437
2.1022694444444445,12683.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18623079386218588
2.1189583333333335,12734.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18493109052778278
2.1356416666666664,12807.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18306128568668845
2.1523194444444447,12887.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.18100526763756175
2.1690027777777776,12967.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1789791334526072
2.185686111111111,13039.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.177159196887692
2.2023750000000004,13120.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17511531531554825
2.219061111111111,13188.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17342486028938486
2.2357500000000003,13216.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17272875671055754
2.252441666666667,13255.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17175544717441849
2.2691250000000003,13285.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17102148677484275
2.2858055555555556,13321.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17013882973175898
2.3024888888888886,13341.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.16963657228890083
2.319180555555555,13333.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1698297519629004
2.335863888888889,13322.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17010372059322476
2.352552777777778,13293.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17082019739752408
2.369241666666667,13284.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17104928181674195
2.3859194444444443,13259.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1716731272907288
2.402597222222222,13280.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1711370060512145
2.4192861111111115,13285.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17103198684736887
2.435972222222222,13308.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17044634913397472
2.452655555555556,13331.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.16989683774219078
2.469338888888889,13344.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.16957322919058626
2.486025,13362.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1691246426639803
2.5027027777777775,13349.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1694459649705542
2.519388888888889,13341.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.16963226703096268
2.536066666666667,13316.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1702589683505744
2.55275,13302.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17061409634771252
2.5694388888888886,13254.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17179444801075183
2.586125,13240.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17213388899440618
2.602805555555556,13234.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17229072023429293
2.6194916666666668,13226.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17247430175899758
2.636169444444444,13223.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17255620231181235
2.6528583333333335,13227.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17246685726745659
2.669538888888889,13263.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1715741232021375
2.6862166666666663,13295.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17078624969985912
2.7029083333333332,13308.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.17044943194911122
2.7195972222222218,13345.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.16953879535365823
2.736275,13337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M1,0.0,0.0,0.0,0.0,0.0,0.0,0.1697405306593609
